bin_key,bin_size_m,domain_a,domain_b,osm_way_id,bin_index,paired,rejection_reason,centroid_distance_m,heading_difference_deg,direction_a,direction_b,n_samples_a,n_samples_b,match_quality_a,match_quality_b,pair_quality,first_timestamp_ns_a,first_timestamp_ns_b,last_timestamp_ns_a,last_timestamp_ns_b,road_lanes,road_maxspeed_kph,curvature_1_per_m,distance_to_junction_m,distance_to_roundabout_m,distance_to_traffic_signals_m,distance_to_crossing_m,distance_to_stop_m,distance_to_give_way_m,road_class,road_oneway,road_surface,road_is_roundabout,road_bridge,road_tunnel,road_is_service,against_oneway
w72561441_b6_B,50.0,car,motorcycle,72561441,6,True,,0.6513363815697591,0.04155929159043126,B,B,4,3,0.5524868984161502,0.988669020239897,0.7390714989447738,1183118141077,2931248135414,1186118142379,2933248135570,2.0,50.0,0.00011943142783734527,15.944449985653607,458.6968204763644,1342.6404801650715,16.124323340838483,1795.4376003440645,1728.6389402840234,secondary,,asphalt,False,False,False,False,False
w72561441_b7_B,50.0,car,motorcycle,72561441,7,False,only 1 samples in the sparser domain,11.658291244686994,1.2256931156251056,B,B,1,3,0.5810852331847165,0.9886303361724251,0.75794359251084,1182118140608,2928248135205,1182118140608,2930248135362,2.0,50.0,0.0014033947635576042,64.03779470666308,507.2231618920339,1389.0922583988752,63.349912791036736,1844.285239874418,1776.8724062089314,secondary,,asphalt,False,False,False,False,False
w72561441_b8_B,50.0,car,motorcycle,72561441,8,True,,1.5748924424369293,0.0,B,B,4,4,0.7180896211273344,0.9776863154229853,0.8378940242199314,1176118138056,2924248134841,1179118139358,2927248135101,2.0,50.0,0.0048376567344644026,90.82017701256129,560.1188733840231,1441.2943066667335,90.68821292571772,1896.8882820685628,1827.4206519064628,secondary,,asphalt,False,False,False,False,False
w72561441_b9_B,50.0,car,motorcycle,72561441,9,True,,1.437418927650984,0.0,B,B,3,3,0.8619146977351311,0.9739370628942613,0.9162154054465296,1173118136754,2921248134528,1175118137639,2923248134736,2.0,50.0,0.0022404050128808973,45.068313146512416,608.6703067206569,1492.1855557010222,44.869267297061924,1943.6741375495264,1869.3130258085541,secondary,,asphalt,False,False,False,False,False
w72561466_b0_B,50.0,car,motorcycle,72561466,0,False,only 1 samples in the sparser domain,6.474242321962916,0.0,B,B,1,1,0.7794847961333683,0.983914439457847,0.8757547295067707,1206118151493,2952248137341,1206118151493,2952248137341,2.0,50.0,,4.854905614217804,127.95268513005357,1014.6435032708492,13.968511324699893,1467.4458732135254,1420.5511993434932,secondary,,asphalt,False,True,False,False,False
w72561505_b0_A,50.0,car,motorcycle,72561505,0,True,,6.073199568540432,5.0141249526630105,A,A,6,6,0.46071511852097574,0.9085416020525092,0.6469767011808532,1214118155139,2961248138122,1220118157951,2966248138539,2.0,50.0,0.0119016363819065,20.649559681813148,17.706922472310037,909.735338905868,9.420609596379194,1356.8156619605213,1315.1823617577977,secondary,True,asphalt,False,False,False,False,False
w862981944_b0_B,50.0,car,motorcycle,862981944,0,True,,1.6118385639205808,0.003849210584832008,B,B,6,5,0.6903840702645715,0.9303718147301934,0.801444870413971,1277118183160,3010248141611,1282118185243,3014248141872,2.0,50.0,0.003930180454950238,17.014254634621985,215.3977585296202,412.1650677931951,96.41302467286542,891.5118079453745,935.4991676269134,secondary,,asphalt,False,False,False,False,False
w862981944_b1_B,50.0,car,motorcycle,862981944,1,True,,0.006607981439104662,0.0020775434252584546,B,B,4,5,0.7553884192537478,0.987548278113062,0.8637028034807959,1273118181493,3005248141299,1276118182743,3009248141560,2.0,50.0,1.8028179128711194e-05,5.321356821801887,231.94399247973934,465.3611416138289,148.87762338112228,932.5008439175139,960.6928413936123,secondary,,asphalt,False,False,False,False,False
w862981944_b2_B,50.0,car,motorcycle,862981944,2,True,,0.25789438034208917,0.27435381913804235,B,B,5,4,0.7607426953083737,0.988003574510657,0.8669581894460336,1268118179410,3001248141039,1272118181076,3004248141247,2.0,50.0,0.0009936856940723877,5.421166795172473,257.3483910940721,517.2777802046248,200.33266580279403,974.2080525700653,988.2111087236167,secondary,,asphalt,False,False,False,False,False
w862981944_b3_B,50.0,car,motorcycle,862981944,3,True,,3.467198225145709,0.11774307587677413,B,B,4,6,0.7594485740743748,0.9794076837939728,0.8624440671109164,1264118177639,2995248140726,1267118178941,3000248140987,2.0,50.0,0.000717363985045366,8.793783154710745,276.2679300328828,565.5615602793133,248.48909123543982,1013.0714166073955,1014.4217654020009,secondary,,asphalt,False,False,False,False,False
w862981944_b4_B,50.0,car,motorcycle,862981944,4,True,,3.1848842990834108,0.6289732652028874,B,B,5,4,0.7046719907165938,0.9733164525085815,0.8281719882889274,1259118175451,2991248140466,1263118177222,2994248140622,2.0,50.0,0.0022936187809118767,6.344829548556862,236.53540253176968,619.806868462743,268.8636546824741,1057.8229946507086,1045.9714207918942,secondary,,asphalt,False,False,False,False,False
w862981944_b5_B,50.0,car,motorcycle,862981944,5,True,,1.146599405241646,0.5364488496169884,B,B,6,4,0.576104081257013,0.9840114613624374,0.7529229833751775,1253118172847,2987248140257,1258118175035,2990248140414,2.0,50.0,0.0021167094378748666,6.262717791243171,191.18375034539093,666.8500819486077,223.07532607907757,1099.4271163795524,1077.9053894289973,secondary,,asphalt,False,False,False,False,False
w862981944_b6_B,50.0,car,motorcycle,862981944,6,True,,3.8645565312968087,1.364388981026707,B,B,4,4,0.3697734618321373,0.9778591193150796,0.6013205066628461,1249118171128,2983248139945,1252118172431,2986248140153,2.0,50.0,0.004378358792804968,9.422293868627472,145.40824184152186,713.157206487392,176.09305706782166,1143.3832214082872,1114.2692000289035,secondary,,asphalt,False,False,False,False,False
w862981944_b7_B,50.0,car,motorcycle,862981944,7,True,,3.364327439217109,0.3260116439111158,B,B,3,4,0.33014760509583185,0.9725891712571118,0.566655085243815,1246118169826,2979248139632,1248118170660,2982248139841,2.0,50.0,0.0005048816241052446,19.865801227465305,97.9712722864514,758.1988092006955,129.17184652439317,1190.3466056181644,1156.4552411542968,secondary,,asphalt,False,False,False,False,False
w862981944_b8_B,50.0,car,motorcycle,862981944,8,True,,0.5967173379166203,0.0,B,B,2,3,0.33163351899436844,0.9651381436394022,0.5657492014053818,1244118168941,2976248139372,1245118169358,2978248139528,2.0,50.0,0.0005048816241052446,15.050916295706989,55.620846609164325,797.5746465338574,88.98476452017773,1232.6204466717875,1195.6134639826766,secondary,,asphalt,False,False,False,False,False
w862981953_b0_A,50.0,car,motorcycle,862981953,0,False,only 1 samples in the sparser domain,0.7190517478144014,0.0,A,A,1,1,0.40459553382340363,0.8579469401337252,0.5891701793502114,1362118215764,3076248146507,1362118215764,3076248146507,,,0.11072400576785572,15.709820913468292,1.133053554784922,349.06987276547096,5.80718333777222,289.49643346169216,500.4566407066992,unclassified,True,asphalt,True,False,False,False,False
