recording_id,domain,stream_label,stream_id,index_before,index_after,t_before_ns,t_after_ns,dt_ms,periods,missing_estimate,over_1p5_periods,over_2_periods,over_250ms,non_monotonic
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,436,437,2193022283954,2193023936091,1.652137,12.958038886579503,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,437,438,2193023936091,2193025611976,1.675885,13.14429917097389,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,447,448,2193026327183,2193026570726,0.243543,1.9101561580875144,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,455,456,2193027018590,2194015265622,988.247032,7751.017906022792,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,456,457,2194015265622,2194016926298,1.660676,13.025011960878125,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,457,458,2194016926298,2194018589685,1.663387,13.0462748727441,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,458,459,2194018589685,2194020245101,1.655416,12.983756735346944,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,459,460,2194020245101,2194021899996,1.654895,12.979670428787676,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,460,461,2194021899996,2194023553122,1.653126,12.965795810163216,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,461,462,2194023553122,2194025204788,1.651666,12.954344739958744,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,462,463,2194025204788,2194025453851,0.249063,1.9534506152989435,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,471,472,2194026134528,2194026374841,0.240313,1.8848226260598122,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,479,480,2194026799162,2195014879944,988.080782,7749.713974227248,7749,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,480,481,2195014879944,2195016538850,1.658906,13.011129499054894,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,481,482,2195016538850,2195018192757,1.653907,12.971921348402732,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,482,483,2195018192757,2195019845881,1.653124,12.965780123765677,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,483,484,2195019845881,2195021500518,1.654637,12.977646883504969,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,484,485,2195021500518,2195023155153,1.654635,12.977631197107428,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,485,486,2195023155153,2195024816819,1.661666,13.03277672766061,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,495,496,2195025530986,2195025771558,0.240572,1.8868540145412904,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,503,504,2195026198173,2196014495256,988.297083,7751.410465964439,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,504,505,2196014495256,2196016155883,1.660627,13.024627644138386,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,505,506,2196016155883,2196017809007,1.653124,12.965780123765677,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,506,507,2196017809007,2196019462704,1.653697,12.970274276660993,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,507,508,2196019462704,2196021117809,1.655105,12.981317500529416,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,508,509,2196021117809,2196022770986,1.653177,12.966195813300496,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,509,510,2196022770986,2196024425101,1.654115,12.973552733746931,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,519,520,2196025135517,2196025378120,0.242603,1.9027835512435392,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,527,528,2196025800725,2197014132808,988.332083,7751.684977921395,7751,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,528,529,2197014132808,2197015796455,1.663647,13.048314104424348,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,529,530,2197015796455,2197017449579,1.653124,12.965780123765677,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,530,531,2197017449579,2197019107237,1.657658,13.001341186989702,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,531,532,2197019107237,2197020760361,1.653124,12.965780123765677,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,532,533,2197020760361,2197022414266,1.653905,12.971905662005192,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,533,534,2197022414266,2197024069424,1.655158,12.981733190064237,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,543,544,2197024781090,2197025319214,0.538124,4.220613495007804,3,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,551,552,2197025756558,2198013748330,987.991772,7749.015851104715,7748,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,552,553,2198013748330,2198015409215,1.660885,13.026651189421093,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,553,554,2198015409215,2198017062391,1.653176,12.966187970101727,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,554,555,2198017062391,2198018718017,1.655626,12.985403807088684,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,555,556,2198018718017,2198020370933,1.652916,12.964148738421478,12,True,True,False,False
