recording_id,domain,stream_label,stream_id,index_before,index_after,t_before_ns,t_after_ns,dt_ms,periods,missing_estimate,over_1p5_periods,over_2_periods,over_250ms,non_monotonic
car_2e84f0c3e245,car,temperature,246-1,424,425,1078046097586,1078047753473,1.655887,11.701554660448025,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,425,426,1078047753473,1078049421388,1.667915,11.786552187124585,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,426,427,1078049421388,1078051076546,1.655158,11.696403081054342,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,427,428,1078051076546,1078052732691,1.656145,11.703377853155255,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,428,429,1078052732691,1078054387326,1.654635,11.692707229171083,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,429,430,1078054387326,1078056057952,1.670626,11.805709843827291,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,437,438,1078056737639,1078056979723,0.242084,1.7107200904529716,1,True,False,False,False
car_2e84f0c3e245,car,temperature,246-1,442,443,1078057373055,1079045649357,988.276302,6983.791265634937,6983,True,True,True,False
car_2e84f0c3e245,car,temperature,246-1,443,444,1079045649357,1079047306493,1.657136,11.710380891809766,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,444,445,1079047306493,1079048961649,1.655156,11.696388947777542,11,True,True,False,False
car_2e84f0c3e245,car,ppg,248-1,8243,8244,1087320041440,1087327810034,7.768594,1.9999325512018757,1,True,False,False,False
car_2e84f0c3e245,car,ppg,248-1,22631,22632,1143213812066,1143221580452,7.768386,1.9998790040644336,1,True,False,False,False
car_2e84f0c3e245,car,ppg,248-1,22633,22634,1143225464619,1143237117431,11.652812,2.999878489188112,2,True,True,False,False
car_2e84f0c3e245,car,ppg,248-1,54574,54575,1267307257326,1267318911857,11.654531,3.000321025386492,2,True,True,False,False
car_2e84f0c3e245,car,ppg,248-1,66927,66928,1315301230972,1315316770712,15.53974,4.00052208459006,3,True,True,False,False
car_2e84f0c3e245,car,ppg,248-1,69757,69758,1326306535244,1326322072744,15.5375,3.999945423109915,3,True,True,False,False
